"(Não Modificar) Análise do Imóvel","(Não Modificar) Soma de Verificação da Linha","(Não Modificar) Data de Modificação","Proposta","Data de Modificação","Considerar na Garantia","Valor Médio de Mercado","Valor do M2 de Mercado","Valor Médio de Venda Forçada","Valor do M2 de Venda Forçada","Quantidade de Amostras","Mensagem"
"a8ea253b-aa10-ea11-a811-000d3ac0acc2","01CcdrmyZwjLV9ZcUTw/nyhYzztTRFXUV4qZuPMVGvVdSwHQKcI47HcCv8xlZIpGUpx+Z1bZWaTJg6CN8d1bDg==",06/01/20 18:51,"PRO-02784-F5L6S9",06/01/20 15:51,"Não",,,,,,"Não foi possível encontrar imóveis suficientes para amostra com os parâmetros informados"
"d5e37852-b410-ea11-a811-000d3ac0acc2","wB/2+foGISqAmLWReHYl0Mt9u6uzzKzs1+Iud/deBSlEPS3FCCECojhw7mFjndrI465uPoHGO8uQSHjOnqgcHg==",06/12/19 16:45,"PRO-02785-B0R5V3",06/12/19 13:45,"Não",,,,,,"Não foi possível encontrar imóveis suficientes para amostra com os parâmetros informados"
"3d727187-1211-ea11-a811-000d3ac0acc2","8d6HY8ZipW/h9u4X/P8g++DU8nDIx3RlBubNmL/ogt15HUUhpONslIYFlkwXCPYND0Y1/TjPwTHjpFYDiGCj5w==",03/12/19 14:03,"PRO-02592-X2Q3Z7",03/12/19 11:03,"Não",,,,,,"Não foi possível encontrar imóveis suficientes para amostra com os parâmetros informados"
"950ea18a-3d11-ea11-a811-000d3ac0acc2","2ji+sUUOgVD5aG7VSZ+3Vy6cO9BTAuASLgWQq+6LE5oBCznUILIUim4EI1j8CDZYe6cfiSXULD3lhwx8np26QQ==",09/12/19 19:57,"PRO-02755-Z7C4C4",09/12/19 16:57,"Não",,,,,,"Não foi possível encontrar imóveis suficientes para amostra com os parâmetros informados"
"100fa18a-3d11-ea11-a811-000d3ac0acc2","vxaZQacCUOASeGbL64M6yWzw4SKixK6aQekLWZZY04vguMIjrLvQPI5Qk6vUfgBpgMbuBHJQHVvnIw4S+k9Nug==",09/12/19 19:57,"PRO-02755-Z7C4C4",09/12/19 16:57,"Não",,,,,,"Não foi possível encontrar imóveis suficientes para amostra com os parâmetros informados"
"e0b73835-4f11-ea11-a811-000d3ac0acc2","7+QRbJwL4hTNiAe2XK9nS7/4RkOcRneiIbaQ1y3gMB02tMWbau+gLOTtrJ8XR5/FgUtoYHOlFwymmztlFo3CLA==",12/12/19 20:42,"PRO-02795-Q3C6S1",12/12/19 17:42,"Não",,,,,,"Não foi possível encontrar imóveis suficientes para amostra com os parâmetros informados"
"52ce8427-5811-ea11-a811-000d3ac0acc2","oKF367+gfC9liNCFm6IsrQ1GkYP0frO/PlfIRYJMdpDQpgxoT8uEMTIsfriCvrztYykQIjLqhTAMNxKY5uS+LQ==",09/01/20 17:50,"PRO-02797-N4Y9H7",09/01/20 14:50,"Não",,,,,,"Não foi possível encontrar imóveis suficientes para amostra com os parâmetros informados"
"0ef6a72d-5811-ea11-a811-000d3ac0acc2","P3xrkT85OrkgwofYqi/uRiiQKRPYiPbQ3Bc6/XJdTXbLZIouJL3yzMb04BDFo/u5dWHIs6f1J/3PJUMRX7+VgQ==",09/01/20 17:50,"PRO-02797-N4Y9H7",09/01/20 14:50,"Não",,,,,,"Não foi possível encontrar imóveis suficientes para amostra com os parâmetros informados"
"a89faa5f-6e11-ea11-a811-000d3ac0acc2","da1Og8QnNUZvV0yG+Dq1HnQ77/RrnJXfVB7/1B39noz4GWy+rv88yftWULOXdHHzrL/SIvyGC5VzKa70obGKWg==",02/12/19 14:12,"PRO-02788-L8M8N2",02/12/19 11:12,"Não",,,,,,"Não foi possível encontrar imóveis suficientes para amostra com os parâmetros informados"
"1344abfa-1712-ea11-a811-000d3ac0acc2","P4luHhU7dWyJUemhdnG9cYC+RrVKCFQc/7zFjEQ8Tm0gpWenSCen8ydpJmJvjBaZZYk5GEKrTft+uZvBumo1QQ==",10/12/19 13:42,"PRO-02805-H6M8H4",10/12/19 10:42,"Não","0,00","0,00","0,00","0,00",45,
"9255ccfa-da12-ea11-a811-000d3ac0acc2","sGKQwVCKIWUSIlwuhTAYL+mz1+2T/GwdT8Obr5AsVOTGRpLIVB8zMsVqhnLKKxi6JR/FpEnUd3czmXSvGaPz9w==",05/03/20 13:01,"PRO-02832-N2H9K3",05/03/20 10:01,"Não",,,,,,"Não foi possível encontrar imóveis suficientes para amostra com os parâmetros informados"
"65318495-dd12-ea11-a811-000d3ac0acc2","PfU3XfzyCa2DGivtMZpwy8p9p4/pQs5r1Ko+CmdP8p1T0qCAWveNnUcQVxhpp1B+pxWOKcTZt5dtjWxyJtGicA==",09/12/19 19:51,"PRO-02830-K1F4Z3",09/12/19 16:51,"Não",,,,,,"Não foi possível encontrar imóveis suficientes para amostra com os parâmetros informados"
"3c888a91-3c15-ea11-a811-000d3ac0acc2","y0SXjYOy/YCicbdDSHV1iVGtgC/qpDZBJcWqX2IGAELNhwPUjrND+ttQlPqaDm8P8eoSUoF3kXAPUy/h5MLcRA==",03/12/19 19:23,"PRO-02767-J7B5Q4",03/12/19 16:23,"Não",,,,,,"Não foi possível encontrar imóveis suficientes para amostra com os parâmetros informados"
"8d86b2dd-4f15-ea11-a811-000d3ac0acc2","99MslDVvhVzI8/vLlHDpRPQSZLzBg5JDbCM3DsKOvyL0TP9oYIlNGY4EpZXJHDK48oYd+cVULcp9Ji1NCRkFxA==",11/12/19 18:55,"PRO-02864-Y9M3W4",11/12/19 15:55,"Não",,,,,,"Não foi possível encontrar imóveis suficientes para amostra com os parâmetros informados"
"a506bfc9-5d15-ea11-a811-000d3ac0acc2","rCdAcIjYYSlM8Jc+9xyrmu9mMK59LAJG28hj1ilt/lhz/eNQJsTSNgxj+4C3TNz2v7jmnpPEFA6Ayl8fsRdmzw==",09/01/20 17:48,"PRO-02817-V1M2F5",09/01/20 14:48,"Não",,,,,,"Não foi possível encontrar imóveis suficientes para amostra com os parâmetros informados"
"2dd75ec4-db15-ea11-a811-000d3ac0acc2","Pk19pou2UUCuh+KhjmdOCtAkOlDyE0CptrKv9fVuX4pgtyEHUts683u1sqA4+KAhpNInQfJPfnUUYZOKzllRYg==",16/03/20 18:22,"PRO-02870-D9P9Q4",16/03/20 15:22,"Não","1124058,95","23417,89","1124058,95","23417,89",71,
"204e3679-df15-ea11-a811-000d3ac0acc2","8qdJIZecPP5p50QwLcDSAm7QU9aoQaQPfQ0mX2CeLUwZqOJ6E+tUw2n9jNG1nUmK6+QPXzeL71DMoNAqBYDd0w==",03/12/19 15:13,"PRO-02871-W3R6C5",03/12/19 12:13,"Não",,,,,,"Não foi possível encontrar imóveis suficientes para amostra com os parâmetros informados"
"d1bb4f14-fb15-ea11-a811-000d3ac0acc2","kUHy6Rfkdh7gtBiidZ9Stt2BuQSM15gDeQpFqXEdjSRrduH90rUVitc2ho8coyctZFc36lLk03+5ONJ4vhGQaQ==",06/01/20 19:11,"PRO-02876-F3J9Y1",06/01/20 16:11,"Não",,,,,,"Não foi possível encontrar imóveis suficientes para amostra com os parâmetros informados"
"d9d4b1cc-a416-ea11-a811-000d3ac0acc2","FC+f2jppqplDXvGj+RQ5I8gXLXtreLgzYe0j5mRKYKYBBwXhp1HZQo85J2jbLg58JG2/xCBq3kgIhkQX9dfsAw==",04/12/19 21:12,"PRO-02889-M2X9C3",04/12/19 18:12,"Não",,,,,,"Não foi possível encontrar imóveis suficientes para amostra com os parâmetros informados"
"2a375e74-a516-ea11-a811-000d3ac0acc2","7l6jl+wrBiXRQyrbXC8FxXUFwAvR039SwJ/ZT+sGZdFWcM1j4oKDep5bQtSJNSjsPq37Zwj3GXLzFVkghyHbqw==",03/04/20 12:56,"PRO-02603-M5P7Q2",03/04/20 09:56,"Não",,,,,,"Não foi possível encontrar imóveis suficientes para amostra com os parâmetros informados"
"338d1a99-b616-ea11-a811-000d3ac0acc2","aMJKGCjLCKcTahfqeSjUkHiVBmZXVyaBiYsPU4Iq0R8E8St/mSLbtTs89ms4g0WBe94dpDkUcb/spQgThsVXBw==",10/12/19 13:55,"PRO-02862-G9V2C8",10/12/19 10:55,"Não",,,,,,"Não foi possível encontrar imóveis suficientes para amostra com os parâmetros informados"
"40093f6c-c516-ea11-a811-000d3ac0acc2","VChH+DoFXzTzMdRR/slS4/KuhfoRWFq9w03pE4D6o0hjIfwbX1WrgIju3pW24KKehBNwL1ZrdiyJbz01XjedWQ==",07/01/20 13:21,"PRO-02890-N0L9Q0",07/01/20 10:21,"Não",,,,,,"Não foi possível encontrar imóveis suficientes para amostra com os parâmetros informados"
"fd24dda8-c916-ea11-a811-000d3ac0acc2","4ZhN+cVY3GWb7+du8mwLCcgmyyhqL1pYg3XpL2mgFmsBva2CAtyLsrIgxZ8WkxtTVivKZNn9hFW823R82zt4zA==",04/12/19 19:10,"PRO-02829-D2Y6K8",04/12/19 16:10,"Não",,,,,,"Não foi possível encontrar imóveis suficientes para amostra com os parâmetros informados"
"ac7c5a1a-cc16-ea11-a811-000d3ac0acc2","+sWyvglxKdyj8IETHla+hTRCOPVBpwPf/fpMXS9E4lCX2n64xJwIsUJvH5c30b/yAm3HOPMHEEfiyIHw53pFJA==",10/12/19 13:47,"PRO-02891-S2Z7Q1",10/12/19 10:47,"Não",,,,,,"Não foi possível encontrar imóveis suficientes para amostra com os parâmetros informados"
"3b7025f7-d216-ea11-a811-000d3ac0acc2","MbFHLEmr9BbG2glI3ilbc/60AV1/xJS8ZesHdinrkrLYP3XxDZUMmZoCfyQeBinmYnwbkwZheEkHroJ1+dO19Q==",04/12/19 20:16,"PRO-02896-Y6W8G2",04/12/19 17:16,"Não",,,,,,"Não foi possível encontrar imóveis suficientes para amostra com os parâmetros informados"
"aa68165c-6f17-ea11-a811-000d3ac0acc2","8ZJcDT3SOVzVysMLVy7umxZkMUfs8ob0QbYeVPNCm3hk/ZDibgamKXuWqZJmykvRZfAgt+uoGjs6fWUupoxjRg==",11/12/19 18:27,"PRO-02833-H0K6Q0",11/12/19 15:27,"Não",,,,,,"Não foi possível encontrar imóveis suficientes para amostra com os parâmetros informados"
"c6778c6d-9d17-ea11-a811-000d3ac0acc2","6lvZrZ5dwkTTLs9jI9tEqHvPbDGcw4i+gcOFCJFm9Ri5+DNjfMstAOlh4WkzyH17FMapjPCHnRSuiUGpXuAIPA==",09/01/20 17:46,"PRO-02905-N6N3G8",09/01/20 14:46,"Não","298083,58","4383,58","298083,58","4383,58",1,
"063d5128-5418-ea11-a811-000d3ac0acc2","AXBMyNRRXXsXndCDR+mEmKQ7wGRXAfqTIRn/nb+oCL+QZ6kI67nHOcp96I8OEWkSICQLj6RuBLS6PYa3bD+xAg==",19/12/19 13:15,"PRO-02923-Z9G3H9",19/12/19 10:15,"Não",,,,,,"Não foi possível encontrar imóveis suficientes para amostra com os parâmetros informados"
"b14d58b2-6018-ea11-a811-000d3ac0acc2","Sddp5Y6KD0YoK/Hz4DFZfbI9uECB1aF0Uc0nZ/m/07W6s5s0em2fJojlNitPOrNlr0KBiNJ/vVLL9/qdLAIh1w==",07/04/20 14:35,"PRO-02839-M6W2M0",07/04/20 11:35,"Não",,,,,,"Não foi possível encontrar imóveis suficientes para amostra com os parâmetros informados"
"092364bb-a1eb-e911-a812-000d3ac0acc2","TWIQa4P9Lf0cios6LNG/6i+1q41fiZ2zN+q+9343SJS9oo9B0hTnzwsS1rk0GMmMCGjLQDUZhFCLaAFSkT1ZRw==",26/10/19 16:57,"PRO-01947-D5Q1D2",26/10/19 13:57,"Não","755605,29","6686,77","755605,29","6686,77",36,
"55e9e08b-41ec-e911-a812-000d3ac0acc2","FJE4Vw1NJ/16e3ZrlMj9MvZJWJ1EDTQ2Ua/HfuTi4uLSbeXXGtirq9keZiy/h4euah3RLXIXI4k1+gt21ByWOw==",15/10/19 16:02,"PRO-01936-M6X4X1",15/10/19 13:02,"Não","301816,02","5389,57","301816,02","5389,57",64,
"8e0c3b31-b4ee-e911-a812-000d3ac0acc2","lJGGRGRGj8cAW/0q9F2hC/IC8yZ6GovjkV5Fr5ua8vpHe95FWIYhNIfoDyOKewIARn4OlkL32uhMSHdebX5sqA==",14/10/19 19:24,"PRO-01881-D6C8L1",14/10/19 16:24,"Sim","3750124,77","9196,67","3750124,77","9196,67",14,
"726586b1-8fef-e911-a812-000d3ac0acc2","zsVX/PgmZ6JLTPcE4ZdrduiLkYGpsuKVd1NMOjRRmyrtyNvZBdocmawWJJZFq/A8GcZ4x4/GNbBHc8qdOOlEbg==",24/01/20 11:28,"PRO-01817-W1V4Z1",24/01/20 08:28,"Sim","233536,00","3649,00","233536,00","3649,00",18,
"1b08ef54-90ef-e911-a812-000d3ac0acc2","YcsWUwO9OtzbyJgfSMwNLGST3FJO7qACtDisYHcH9GL3PSU9Aq01CcA29JBk1XP28ekfuNjcGJ6SzWRslpnFvg==",24/01/20 11:28,"PRO-01817-W1V4Z1",24/01/20 08:28,"Sim","240300,00","3640,91","240300,00","3640,91",1307,
"a9fad7f6-96ef-e911-a812-000d3ac0acc2","eV4urnMLmGTncJ2i422JOb2ThisHkf1hNteB/R1qKJoy2YVzOsqbQZdwr/6J5qp/ydvNgMif0K7XBUPDSabYzw==",18/10/19 19:35,"PRO-02029-B9M6Z7",18/10/19 16:35,"Não",,,,,,"Não foi possível encontrar imóveis suficientes para amostra com os parâmetros informados"
"9aec2e2c-20f7-e911-a813-000d3ac0acc2","80e6nuj35ICmuH/1YpIfkIihSNnQxd4Mca3otr80D2oYGoOWfRwFF1Fu1kuWi9MwxcvJkakOuBQenlUlk9WfYg==",25/10/19 12:08,"PRO-02252-F5W9B7",25/10/19 09:08,"Não",,,,,,"Não foi possível encontrar imóveis suficientes para amostra com os parâmetros informados"
"b45f6344-20f7-e911-a813-000d3ac0acc2","SsEgthlDThstYX29SlJzcdiZssTcyGLSNtjLctwyvUZmCSyS0btFGDNNFIbsWDQvG53hf1pt7stAuzbbvxHVQA==",25/10/19 15:42,"PRO-02238-F9Q5F1",25/10/19 12:42,"Não","0,00","0,00","0,00","0,00",436,
"6eef96af-ae1a-ea11-a810-000d3ac0ada1","FsMr8shv2dSyK7qF3cQq+78bkmSHh8tHU6Lig6TwTOCjmOfBntVjk4tNRR1UoxbCauOPyhULT7+PrqsyDR+pjw==",03/04/20 13:29,"PRO-02824-M3J0J4",03/04/20 10:29,"Não","3115000,00","5040,45","3115000,00","5040,45",4,
"8910ef80-39fe-e911-a811-000d3ac0ada1","vMDfGMiRmTPITTVqQg6DwZSDlApoOoK7/rpoPCu5QFd3LI4fbNOpbM7ce8LN+RLlh5qq/9e8gcNcReeIyR70/g==",14/11/19 13:22,"PRO-02218-Y3S7V0",14/11/19 10:22,"Não","728614,41","4956,56","728614,41","4956,56",18,
"d8b656c7-2dff-e911-a811-000d3ac0ada1","7HeEDPFv9u3exsHTIAZmDqB7uQ9tryG8tTsqGgeM0KuyqRnXeza3kC44DPh+QgxMCV0DMFkwg3S0JgagW6IZ3g==",13/12/19 17:57,"PRO-02360-P6M3L3",13/12/19 14:57,"Não",,,,,,"Não foi possível encontrar imóveis suficientes para amostra com os parâmetros informados"
"47ac8da0-50ff-e911-a811-000d3ac0ada1","l2uwA6U3KmpYuPI49OeiJtYLeIZ9Ng3KpKXdptKMYkgXef3RPmGjQpHp4uTOQzdxQcO5WPTyefasrCU9tYvhOA==",07/04/20 14:32,"PRO-01917-Y3J6R0",07/04/20 11:32,"Não",,,,,,"Não foi possível encontrar imóveis suficientes para amostra com os parâmetros informados"
"3804d5dd-9901-ea11-a811-000d3ac0ada1","6r8ys6ZWnRWeAe9XTZsKmYS5B0aRSF77vujFha9qiEjpuqbcI38unTxInQMBB3bNzgOvbbuu28R+T5SjboQQjg==",21/11/19 20:55,"PRO-02498-H3V3H3",21/11/19 17:55,"Não",,,,,,"Não foi possível encontrar imóveis suficientes para amostra com os parâmetros informados"
"ab75c907-3902-ea11-a811-000d3ac0ada1","NpCB9UdooFSuYHoWKVALAtpkBMegQUvi0Rkd+3Mi1NRMMYtKc+fgmyXTs975eYc4mqcj5gUaShiKtJg+oqvVqA==",02/12/19 18:10,"PRO-02506-Y6N2C3",02/12/19 15:10,"Não","885424,05","6064,55","885424,05","6064,55",26,
"fbb82f65-e902-ea11-a811-000d3ac0ada1","B+ydu3HbxEAn5nhs99xlQFIi7Kw5XBshOvLC7vVor8MLID2yni4HcbhQfBAol1KV1tcD1G9VQNca/GwExOmrLg==",27/01/20 20:21,"PRO-02125-H4W5X2",27/01/20 17:21,"Não",,,,,,"Não foi possível encontrar imóveis suficientes para amostra com os parâmetros informados"
"2e20c72b-4b06-ea11-a811-000d3ac0ada1","93Jgw99TK0P5UOBfSbKwF0KZFXmG69hEgqJQnNlxw68fcUkmLPDk4iS2Ec/Lw4fA1AuTb3BnrGtP/tgpOcSrGg==",23/01/20 19:16,"PRO-02254-X2W5Q5",23/01/20 16:16,"Não",,,,,,"Não foi possível encontrar imóveis suficientes para amostra com os parâmetros informados"
"c2098568-d90a-ea11-a811-000d3ac0ada1","wG/u4UNBH5sGvrspPUv67CRz1P7jEcAcAK2936VkXVxMJv1AaUjU/XL6Yv5xHiQIBx9U3am4/H1iFt0QWMRh4A==",19/12/19 19:28,"PRO-02661-X5D4N3",19/12/19 16:28,"Não",,,,,,"Não foi possível encontrar imóveis suficientes para amostra com os parâmetros informados"
"42a842ce-8410-ea11-a811-000d3ac0ada1","vSHp2Iyuz/RfVKK+Gs48I3nL7sJTqNKULk/BnKap1O1ZjyD8DBy2NKtoAdTM83R7/V5HR8kBuEr0gj8RFMsOHg==",18/12/19 15:23,"PRO-02772-Y7W3V3",18/12/19 12:23,"Não",,,,,,"Não foi possível encontrar imóveis suficientes para amostra com os parâmetros informados"
"7db6ff3a-5aef-e911-a812-000d3ac0ada1","7fIu/X2daiJ3ZwxBHFaaT5YxHP9e4CF1J3HkzJmvEZK9phq+uHNR9TDucUTP2+nLEzNFe7uAPss5P7N1ikubzQ==",05/11/19 20:38,"PRO-01407-J7H2Q8",05/11/19 17:38,"Sim","275259,82","4512,46","275259,82","4512,46",127,
"131e7708-5cef-e911-a812-000d3ac0ada1","L5/WiTk7lCSyofaZjrG/h82woliZvLJZNwrkXPmALCBVBjn8VnzS1gU41dQePbVPRL+mFzZu69ZJWWqKb5+5dA==",23/01/20 18:49,"PRO-01617-J9P7X9",23/01/20 15:49,"Sim","335785,44","4507,79","335785,44","4507,79",,
"7862f923-97f1-e911-a812-000d3ac0ada1","2elYh/O5Q5ssgsIloUzB+JRTYr+sKaF/+ozp4xIbYcStR348UwbWRX6G4wdcLXr02A4zXdXyjfxQkjAgFKXE9A==",31/10/19 15:38,"PRO-01971-Q3F5C3",31/10/19 12:38,"Não","1755895,83","7536,03","1755895,83","7536,03",23,
"0b4f5ffd-39f7-e911-a813-000d3ac0ada1","T1Ul6aXyVdJwkncTnVfyMBamcpNI0zRWKKM+ELB+1TT4mIL6DqgkCw607Ba1OObjL/veA4sof+V+A7Kog2CDRA==",04/11/19 12:49,"PRO-02214-G2S9Y0",04/11/19 09:49,"Não","397252,56","5841,95","397252,56","5841,95",17,
"05c30207-eafb-e911-a811-000d3ac0ae35","4CHebKivjbcutJ25qmTqIFwpnF595STQfCYcfc5QOoOHUEiQpzis+0Z1zbcY7YGBwGm6xfEmpByWKjvGywLStw==",05/11/19 22:28,"PRO-02082-R3W2Z9",05/11/19 19:28,"Não","1928843,29","10259,80","1928843,29","10259,80",12,
"63862e36-deff-e911-a811-000d3ac0ae35","7p2AGZ6VMIN2qAU3/fzlm+HEySkoB+eaI9CrIzhM6wEFP5X3N2N9fm6norfRikPfTyQ8AsYSpO2lsHG6Bt91jQ==",14/11/19 13:21,"PRO-02394-Y0G9R1",14/11/19 10:21,"Não","568988,96","8621,04","568988,96","8621,04",14,
"b4254eba-deff-e911-a811-000d3ac0ae35","OwPKfqO0/5//ksqh80oMGt9p+3sDKPeRxL4FRzo7XpSqnfEY9oVQlFRkLTn4lamHCaBgU9eeJH0ESt4d0zMWTQ==",14/11/19 13:55,"PRO-02432-J9Y9L9",14/11/19 10:55,"Não","335418,75","4140,97","335418,75","4140,97",55,
"ba8abb5e-e1ff-e911-a811-000d3ac0ae35","FUysWaTd5fWeq6HYuuFlkkvfzGd0klKxnwOHYIqd0QYwCUFO0eW6TcZizBVsLuXhZZMX/OnfcJZwRWmbdwH/CQ==",05/11/19 15:34,"PRO-02431-V8C6L4",05/11/19 12:34,"Não",,,,,,"Não foi possível encontrar imóveis suficientes para amostra com os parâmetros informados"
"74e510d7-6a01-ea11-a811-000d3ac0ae35","FyL+N6aZpLkdwmYJfr5gKDo4I4i9SzWcAn4RcUzxcv1fjXIizJIpcKhzxO/ujff+fQlhGTRpcGJkOHtK92ScZQ==",14/11/19 14:42,"PRO-02486-S5B6J0",14/11/19 11:42,"Não","1597615,58","14792,74","1597615,58","14792,74",1,
"5cd8af77-5802-ea11-a811-000d3ac0ae35","jS67xWkZIJUEQ8fVd4/cn8ERUMxs1XjFluX6RFP4gpahffzfs1bBTCL9yIGLD9shwnRGbUX3/J7nMMZQ5l9rrw==",21/11/19 17:43,"PRO-02449-B4Z6N7",21/11/19 14:43,"Não","519695,73","5196,96","519695,73","5196,96",61,
"68b0a6f5-ed02-ea11-a811-000d3ac0ae35","tU8qSd3mvzD6xZvNf91iowgWkSAkncPQ+t8KPHFv/E72dqbtwqwqZM+dfFLXPfl9yjcZY3fffFEtiW4NnSv2Qg==",04/12/19 13:16,"PRO-02473-L0D2H3",04/12/19 10:16,"Não",,,,,,"Não foi possível encontrar imóveis suficientes para amostra com os parâmetros informados"
"fa4f06c5-7e04-ea11-a811-000d3ac0ae35","e0ITKPO1aNDmlrUOvl1DKDbmG9EUDdQP+gQQJVdLcxxHWVKlcK9yxPKSgXAl53NNJJNPtDGat2BiKv5Vv+Q6Vw==",09/01/20 18:00,"PRO-02386-Y0D7H9",09/01/20 15:00,"Não",,,,,,"Não foi possível encontrar imóveis suficientes para amostra com os parâmetros informados"
"01e8c143-5c05-ea11-a811-000d3ac0ae35","bqjSMsbMWmeEgMpeip15vQ+ohpcFt1qYa9N1B06aL1bQsNFSaZ/b/Qrl7qWUPtfJjQy3HfdmjxJ7MhixTrsI7g==",21/03/20 12:58,"PRO-02558-T8G3V7",21/03/20 09:58,"Não",,,,,,"Não foi possível encontrar imóveis suficientes para amostra com os parâmetros informados"
"b1eb4d94-7d05-ea11-a811-000d3ac0ae35","P9rEPv6qN82/x5PNUIgl+n921nGsu/kHFLRpIuLx/xMBYKgnQMgpZ6ZQUHJ0Mee+sgzutB4hblYYyAOpEGUeSQ==",04/12/19 13:22,"PRO-02552-J1Z0W9",04/12/19 10:22,"Não",,,,,,"Não foi possível encontrar imóveis suficientes para amostra com os parâmetros informados"
"0a1cd918-96ef-e911-a812-000d3ac0ae35","dAbzkCGHA+JDvK3cfFK1RRoK2CG+9QL3zQa8txC0Di4UAJUmj1TAcMnkFhD6eui808EZJ2MkTOqP8CFMgJynmg==",29/10/19 19:09,"PRO-02069-T1K5K3",29/10/19 16:09,"Não",,,,,,"Não foi possível encontrar imóveis suficientes para amostra com os parâmetros informados"
"0e1bf830-96ef-e911-a812-000d3ac0ae35","hqsndTmngGFGVZM/QZrJFzl3fra0XD5XAjXqRiK77KvuyBScKWe6Xp/ZI2RtnYAsL10ws2wT+v40oEwH/NARcQ==",21/11/19 17:24,"PRO-02065-P0L6J9",21/11/19 14:24,"Não","580858,50","7446,90","580858,50","7446,90",27,
"ad0a7ab3-5cf4-e911-a813-000d3ac0ae35","TZA0M/Lwuvaf+uP48/7F5cTT2fN2Ea5XwbJmU07I89XpSfh1r5r9jFLugeGtMl4e5agfxkRP+kGkBJxnRCkZjQ==",04/11/19 12:44,"PRO-02130-K0G3P5",04/11/19 09:44,"Não","400500,00","3640,91","400500,00","3640,91",35,
"0774f000-d1f4-e911-a813-000d3ac0ae35","+vOyciNf9wSd95JsIIMCgqvWjrx/fKxam7uEXfJuBbDPioPOojjXHfrUCa2GJcPQdt7+j0heIwPYzhvfAv3Nig==",31/10/19 14:50,"PRO-02086-V9M4X4",31/10/19 11:50,"Não","613637,65","2908,24","613637,65","2908,24",3,
"82396f69-3bf7-e911-a813-000d3ac0ae35","A1+wImeLCZXwtPiJ4w6LFoqG5A3E3JWl1LwRc0ZZpTpxpgBDVEV3VYc3p9mwfNrL4HvbNtNmP+1QnJChl/XcKg==",05/11/19 16:33,"PRO-02223-G6D7W0",05/11/19 13:33,"Não","839927,66","4158,06","839927,66","4158,06",34,
"d7b2bd93-40f7-e911-a813-000d3ac0ae35","vpkCyGkR0YqQPsePJVp9Ggiwi8Al1O/kC7dJ15vqY7ZvAGC2fsAdiIIjfyRN1ZkZ8Lgy6RuD2ECcJAt8PM2hZQ==",28/10/19 21:58,"PRO-02179-X6C8Y3",28/10/19 18:58,"Não","185715,44","3376,64","185715,44","3376,64",3,
"aae4917b-70fa-e911-a813-000d3ac0ae35","0gAKbwHlKKaWwKrEQg49FrRWV+PmBqTHsvNMlcs5rPmbVcHCIa0es6jCmjX0cSUu3vHsUQJs1m1RYZF+AKn4ug==",11/11/19 11:48,"PRO-02224-B8T6X7",11/11/19 08:48,"Não","475781,95","3011,28","475781,95","3011,28",9,
"97002ab2-68fb-e911-a813-000d3ac0ae35","HDxKWxq8+388thnEu0svcyk7zfcwFruurdZkR4SqsGQhIjDZBFXiKKc5cI9LbYdLhXZbVGXHqA0H+p4mgvjH/g==",11/12/19 17:16,"PRO-02337-S2S5V8",11/12/19 14:16,"Não","697602,94","8507,35","697602,94","8507,35",1,
"5714799c-bbfc-e911-a811-000d3ac0ae9c","IUCojeVRcvxrc/o/ry22Ue4FCB0d/C9EsQT+uYI0k7kfGG7BZurZslFZboUf7tkxHn1rA0MbEA1VPT4UyHh23Q==",06/11/19 23:43,"PRO-02382-D6R0Y6",06/11/19 20:43,"Não","362180,56","3621,81","362180,56","3621,81",2,
"3b29f75d-41fe-e911-a811-000d3ac0ae9c","BmK5o2CP/6q7RzpsCV1ouTDK/NNKBXe337zQUo5MC3VvzCN76Nh3TMfcV5qXwklDEERt6SNGzjqH9btQzByyfQ==",28/11/19 11:11,"PRO-02204-Q9P2K6",28/11/19 08:11,"Não","873154,18","5744,44","873154,18","5744,44",1,
"8a979b6d-74fe-e911-a811-000d3ac0ae9c","PkFawfjkmcFIki7tmAQzFwX35G/JH8R3QPbzuTLnwBricXvhFJ5j5hRoS9oOICWqvRwxfJiZzvaYLC95ivW/7g==",05/11/19 11:24,"PRO-02043-L6Z7R2",05/11/19 08:24,"Não","615053,57","4767,86","615053,57","4767,86",3,
"76d54de5-e4ff-e911-a811-000d3ac0ae9c","uK5cpmkmejqN7mHiLsnKxj1tH5ERzoAfRriaedl6ZUhVKxtvupuek8aB7Ijw5M4Ehyy+VS1hw0bhQigDeEdCEw==",09/12/19 20:27,"PRO-02391-P2T7J8",09/12/19 17:27,"Não",,,,,,"Não foi possível encontrar imóveis suficientes para amostra com os parâmetros informados"
"64df267b-7701-ea11-a811-000d3ac0ae9c","n4C/ZrwARFxEmVj1qQSYJMSF+Mg9xWfUMOXfux4L1cHVT2TGYc9lYhygQT6zyfxESc0XVpegOclXKtH1u1MRPQ==",21/11/19 17:58,"PRO-02488-Y7D9S6",21/11/19 14:58,"Não","574482,38","5862,07","574482,38","5862,07",30,
"1265f823-8c01-ea11-a811-000d3ac0ae9c","QlBk7+6JPFVF0aJnlht/eR/Beo9Utls6EhTsAbyxYoRCJvYKLOMQhlSSE/IDTLLmJcWDbYXyH+cuzyOEYf1d+w==",23/01/20 19:14,"PRO-02495-K7G7C4",23/01/20 16:14,"Não","555837,11","6108,10","555837,11","6108,10",9,
